unix_time,cur_time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_T,mag_x,mag_y,mag_z,temp,enviro_t,enviro_p,enviro_h,,,,,,,,,,,
1739394758,12:23.1,-3227,-3102,2617,2505,-2818,1035,188,-306,425,9.44,460,-2664,2590,4093.1875,0.62,980.56,54.384,3,106,9,64,81,15,86,79,30,31,29
1739394758,12:23.2,-2035,-2747,3489,2075,-2561,332,155,-282,435,9.77,166,-2433,2825,4093.1875,0.62,980.57,54.384,3,95,20,59,82,34,87,90,28,26,25
1739394758,12:23.2,-1809,-2009,3309,2460,-3482,-3,123,-264,455,9.58,-145,-2189,2958,4093.1875,0.61,980.57,54.396,3,97,18,66,71,40,81,86,25,23,23
1739394758,12:23.3,-953,-1259,3920,2615,-3557,25,90,-235,463,9.91,-717,-1796,3027,4093.1875,0.62,980.56,54.39,3,99,40,63,64,25,97,111,24,21,21
1739394758,12:23.4,-559,-2266,4464,2144,-4403,-1053,35,-202,458,9.58,-1223,-1510,2948,4093.1875,0.62,980.56,54.415,3,89,40,67,57,40,105,123,23,19,18
1739394758,12:23.4,-56,-1658,4478,1798,-4817,-1359,-27,-168,440,9.87,-1907,-1172,2690,4093.1875,0.62,980.56,54.421,3,101,47,64,50,42,112,122,21,18,18
1739394758,12:23.5,779,-1304,4471,1745,-3853,-1224,-61,-145,421,9.44,-2335,-908,2452,4093.25,0.63,980.58,54.445,2,90,56,72,34,47,102,130,20,18,16
1739394759,12:23.6,1627,-1066,4035,1155,-3496,-613,-93,-129,387,9.63,-2750,-703,2075,4093.25,0.63,980.57,54.426,3,94,62,57,31,59,101,126,19,17,16
1739394759,12:23.7,2300,-338,3545,1671,-3626,-367,-123,-112,353,9.44,-2995,-572,1767,4093.25,0.63,980.57,54.438,3,83,87,50,27,45,97,122,18,15,15
1739394759,12:24.0,3238,1526,2030,1077,-1702,-2903,-164,21,165,9.63,-3466,945,-245,4093.1875,0.62,980.56,54.47,3,116,94,29,15,78,70,90,19,12,14
1739394759,12:24.1,3369,1889,2049,2014,-1512,-3052,-145,61,130,9.72,-3227,1428,-572,4093.1875,0.62,980.56,54.47,2,87,90,33,16,74,76,76,20,11,14
1739394759,12:24.2,3230,2088,1866,2576,-619,-2673,-120,86,108,9.63,-3028,1642,-744,4093.1875,0.62,980.56,54.477,3,134,92,24,32,73,59,74,23,12,15
1739394759,12:24.2,3600,2943,1441,3051,-85,-3071,-104,110,90,9.63,-2737,1998,-1061,4093.125,0.62,980.55,54.489,3,93,78,25,31,76,71,79,27,14,17
1739394759,12:24.3,2851,2191,1136,2394,-9,-3318,-81,132,67,9.63,-2434,2166,-1233,4093.125,0.62,980.55,54.489,3,93,80,9,36,99,52,65,30,16,18
1739394759,12:24.4,2570,2904,497,1373,628,-3971,-38,161,54,9.72,-2008,2491,-1325,4093.125,0.63,980.57,54.51,3,81,69,11,26,109,53,63,31,18,18
1739394759,12:24.4,682,3223,878,445,2434,-2218,-14,168,60,9.58,-1797,2640,-1295,4093.125,0.63,980.56,54.51,3,113,75,23,31,101,64,64,35,22,21
1739394759,12:24.5,1143,3828,1000,867,3584,-1201,-17,191,75,9.44,-1721,2755,-1051,4093.125,0.63,980.55,54.504,3,81,73,14,48,121,60,59,39,26,27
1739394760,12:24.6,627,3114,566,795,2757,-448,-13,182,81,9.58,-1736,2774,-916,4093.125,0.63,980.56,54.522,3,118,55,9,47,115,51,58,19,13,14
1739394760,12:24.7,1216,4195,470,-54,2701,-973,-6,194,102,9.39,-1653,2832,-666,4093.125,0.63,980.56,54.529,2,74,51,11,42,129,60,57,13,11,11
1739394760,12:25.0,293,4171,741,347,945,-485,1,199,129,9.44,-1655,2910,-476,4093.125,0.62,980.55,54.539,3,100,49,15,49,120,55,76,12,9,11
1739394760,12:25.1,765,4314,451,537,1304,-1631,9,198,133,9.77,-1452,2979,-394,4093.125,0.61,980.55,54.563,3,113,39,13,65,118,60,65,10,10,9
1739394760,12:25.2,-175,4123,557,196,1318,-3042,59,224,140,9.39,-914,3178,-340,4093.125,0.61,980.55,54.567,3,113,42,19,65,113,59,68,12,9,10
1739394760,12:25.3,-1136,3925,696,-218,524,-2423,91,231,140,9.58,-351,3288,-278,4093.125,0.61,980.55,54.573,3,131,24,13,81,106,56,68,11,11,12
1739394760,12:25.4,-1556,3249,522,1078,-318,-4538,176,217,129,9.72,431,3318,-397,4093.125,0.61,980.56,54.586,2,132,32,31,85,97,53,67,11,14,14
1739394760,12:25.5,-1995,3142,-95,733,-11,-2225,225,220,119,9.72,1064,3149,-461,4093.125,0.61,980.55,54.592,2,107,19,24,91,98,45,56,11,15,16
1739394761,12:25.6,-2790,3285,-13,976,-24,-2389,270,199,98,9.77,1518,2968,-686,4093.125,0.62,980.55,54.611,2,126,24,26,95,83,51,64,11,17,16
1739394761,12:25.7,-3141,2775,-50,846,-6,-2600,307,182,88,9.44,1990,2816,-835,4093.125,0.62,980.55,54.611,3,99,12,29,100,84,46,57,12,18,19
1739394761,12:25.9,-3209,2041,183,682,487,-2492,336,151,69,9.53,2328,2438,-976,4093.125,0.62,980.54,54.629,3,105,17,35,114,62,41,57,16,22,21
1739394761,12:26.0,-3721,1760,-8,-109,559,-2259,380,122,58,9.53,2661,2104,-1047,4093.125,0.62,980.54,54.642,2,90,5,40,130,60,50,51,17,25,27
1739394761,12:26.1,-3867,805,-153,-195,207,-3438,413,77,54,9.77,3055,1590,-1095,4093.125,0.62,980.55,54.629,2,87,17,61,113,54,48,52,18,29,30
1739394761,12:26.2,-4220,744,-434,-305,-5,-1896,428,49,64,9.77,3275,1367,-1043,4093.125,0.62,980.55,54.654,2,107,12,51,111,42,42,53,20,31,34
1739394761,12:26.3,-3819,82,-221,-524,55,-1026,440,24,56,9.44,3360,1077,-1042,4093.125,0.61,980.56,54.666,2,101,5,54,115,34,40,53,21,34,37
1739394761,12:26.4,-4031,-205,-183,-626,411,-2328,455,1,61,9.63,3466,792,-1026,4093.0625,0.61,980.57,54.666,2,119,27,59,115,42,36,54,26,40,42
1739394761,12:26.5,-4115,-460,-592,-678,422,-910,448,-14,61,9.53,3533,637,-1053,4093.0625,0.6,980.55,54.672,3,116,27,68,119,39,44,55,30,47,47
1739394762,12:26.6,-3839,-382,-710,-657,217,-1032,457,-21,59,9.72,3560,506,-1032,4093.0625,0.6,980.56,54.672,2,114,16,68,125,31,43,62,34,51,51
1739394762,12:26.7,-4143,-1026,-389,-180,243,-1027,459,-40,62,9.44,3590,339,-1064,4093.0625,0.59,980.57,54.674,3,117,28,62,108,40,35,52,36,56,54
1739394762,12:26.8,-3776,-925,-780,-442,44,-1795,464,-68,62,9.44,3649,31,-1036,4093.0625,0.58,980.55,54.674,3,113,18,80,115,21,40,48,43,62,61
1739394762,12:26.9,-3936,-730,-808,-464,439,-992,470,-98,69,9.63,3653,-226,-1129,4093.0625,0.58,980.55,54.692,2,94,20,74,107,35,34,49,46,65,63
1739394762,12:27.1,-3975,-1221,-821,-168,661,-1132,459,-114,46,9.77,3612,-505,-1224,4093.0625,0.57,980.56,54.696,3,73,18,91,96,27,39,48,37,50,62
1739394762,12:27.1,-3407,-2975,-522,-334,589,-1390,459,-134,41,9.58,3576,-699,-1344,4093.0625,0.57,980.56,54.696,3,88,18,89,102,36,39,51,45,52,67
1739394762,12:27.2,-3156,-2151,-1054,-1559,1026,54,453,-133,27,9.44,3527,-626,-1499,4093.0625,0.57,980.52,54.714,3,121,29,77,104,39,51,53,49,57,67
1739394762,12:27.3,-3897,-1775,-1386,-1892,968,-588,454,-124,19,9.63,3469,-588,-1627,4093.0625,0.57,980.51,54.724,2,91,20,85,91,29,21,20,54,64,68
1739394762,12:27.4,-3461,-2372,-1625,-1291,893,-1069,441,-127,7,9.44,3416,-635,-1778,4093.0625,0.57,980.56,54.714,3,92,26,92,89,34,31,31,78,91,91
1739394762,12:27.4,-3258,-2828,-1577,-1374,764,-2271,438,-146,-3,9.44,3336,-789,-1876,4093.0625,0.57,980.56,54.743,3,87,29,92,91,19,31,27,98,110,107
1739394762,12:27.5,-2240,-2979,-1648,-2966,252,-2421,422,-152,-9,9.44,3252,-930,-1995,4093,0.57,980.55,54.718,3,89,24,84,91,26,33,46,105,114,112
1739394763,12:27.6,-2583,-818,-1991,-2864,-794,-3468,429,-170,-12,9.2,3239,-1043,-1998,4093,0.58,980.54,54.754,3,77,32,82,89,32,30,19,107,117,115
1739394763,12:27.7,-2489,-1584,-2160,-1293,-116,-2502,419,-183,-16,9.58,3175,-1289,-2011,4093,0.58,980.54,54.754,3,97,40,80,79,27,19,20,106,115,115
1739394763,12:27.7,-2008,-1029,-2270,786,-898,-2713,422,-231,-2,9.2,3119,-1601,-1951,4093,0.58,980.53,54.754,4,119,35,100,71,21,27,21,100,109,110
1739394763,12:27.8,-2300,-1990,-2041,2373,-1642,-4611,404,-290,19,9.44,2914,-2377,-1637,4093,0.58,980.53,54.773,3,77,46,106,70,12,37,48,95,100,107
1739394763,12:28.1,-363,-4432,-236,955,427,-859,283,-422,130,9.2,1651,-3832,-636,4093,0.56,980.51,54.774,3,114,55,127,37,11,43,62,71,71,84
1739394763,12:28.2,-122,-4329,-337,2103,317,-2264,269,-432,135,9.44,1306,-3943,-519,4093,0.55,980.51,54.778,3,115,73,113,37,21,40,53,68,67,80
1739394763,12:28.3,436,-4280,-27,638,1069,-1575,233,-436,151,9.63,1111,-4053,-425,4093,0.54,980.52,54.796,3,81,56,122,25,13,48,48,68,63,79
1739394763,12:28.4,462,-3791,149,913,455,-1789,218,-449,156,9.39,803,-4123,-358,4093,0.54,980.53,54.79,3,82,57,113,38,22,45,61,66,60,76
1739394763,12:28.4,1548,-3942,65,418,480,-1286,201,-449,161,9.53,641,-4182,-323,4093,0.54,980.54,54.784,3,111,65,117,33,30,46,54,66,59,76
1739394763,12:28.5,1172,-3628,401,391,366,-890,185,-455,164,9.44,443,-4202,-278,4093,0.54,980.54,54.831,3,123,70,106,35,19,54,52,67,59,77
1739394764,12:28.6,887,-3742,28,-615,196,-1954,170,-458,167,9.72,273,-4234,-391,4093,0.55,980.54,54.806,3,77,70,108,28,23,35,56,68,59,78
1739394764,12:28.6,1001,-4174,402,-721,721,-2112,146,-469,156,9.44,-49,-4252,-454,4093,0.55,980.53,54.812,3,82,76,102,23,15,39,63,69,61,76
1739394764,12:28.7,1565,-3662,-71,-99,284,-2273,111,-458,145,9.34,-292,-4230,-571,4093,0.55,980.55,54.825,3,104,85,87,22,23,31,40,72,59,78
1739394764,12:28.8,2931,-3433,125,437,-184,-1270,87,-457,156,9.34,-648,-4219,-529,4093,0.55,980.55,54.825,2,82,81,89,30,27,41,52,72,60,78
1739394764,12:29.1,3558,-2450,-9,-986,-155,-3294,-53,-390,115,9.34,-2378,-3434,-900,4093,0.54,980.53,54.85,2,101,120,58,18,38,42,56,81,60,79
1739394764,12:29.2,3535,-1334,-290,-1260,-410,-4057,-104,-357,112,9.44,-2691,-3094,-1015,4093,0.54,980.54,54.862,3,107,130,47,14,42,44,45,82,62,79
1739394764,12:29.3,3803,-541,-492,-1240,-413,-2652,-124,-319,98,9.44,-2996,-2697,-1226,4093,0.53,980.51,54.865,3,92,126,46,18,49,38,50,84,62,79
1739394764,12:29.4,3745,-191,-558,-1406,-70,-1987,-140,-297,79,9.44,-3153,-2465,-1310,4093,0.53,980.51,54.872,3,78,119,50,18,52,42,53,85,62,77
1739394764,12:29.4,4024,22,-831,-1745,16,-1768,-148,-269,67,9.44,-3277,-2127,-1426,4093,0.53,980.5,54.875,3,73,124,36,21,65,47,62,86,61,76
1739394764,12:29.5,3972,-490,-365,-1206,-94,-2349,-159,-230,61,9.53,-3362,-1896,-1483,4093,0.53,980.51,54.882,2,105,119,37,21,60,40,55,87,61,76
1739394765,12:29.6,3865,297,-6,-1121,-784,-3810,-177,-188,50,9.44,-3513,-1240,-1628,4093,0.53,980.51,54.894,3,116,107,25,19,72,20,36,89,63,74
1739394765,12:29.6,3618,1106,-201,-1019,-1345,-3933,-172,-132,33,9.39,-3520,-770,-1761,4093.0625,0.53,980.51,54.894,2,79,105,23,15,91,18,33,90,62,75
1739394765,12:29.7,3437,2213,-600,-558,-1132,-2684,-170,-86,14,9.44,-3424,-168,-1915,4093.0625,0.53,980.51,54.894,2,89,103,36,25,87,47,54,88,62,73
1739394765,12:29.8,3313,2359,-1038,-502,-848,-1826,-159,-59,8,9.44,-3371,45,-1986,4093.0625,0.53,980.51,54.907,3,79,103,23,23,85,34,57,89,63,72
1739394765,12:30.1,2353,2859,-1087,328,-297,-773,-101,28,-26,9.44,-2796,1068,-2285,4093.0625,0.51,980.51,54.935,3,116,79,22,40,97,18,13,89,65,70
1739394765,12:30.2,2418,3312,-1553,-249,-500,-2738,-88,53,-26,9.39,-2583,1357,-2318,4093.0625,0.5,980.54,54.916,3,112,68,17,38,114,24,11,87,65,70
1739394765,12:30.3,2089,3960,-1279,147,-291,-863,-79,68,-38,9.39,-2466,1477,-2328,4093.0625,0.49,980.52,54.947,3,83,68,14,34,115,18,20,86,66,70
1739394765,12:30.4,1490,2760,-1629,-46,-73,-1394,-74,66,-29,9.39,-2375,1575,-2337,4093.0625,0.49,980.52,54.935,3,86,70,10,35,99,11,19,86,64,68
1739394765,12:30.4,1292,3404,-1594,-299,-600,-520,-58,80,-35,9.39,-2288,1676,-2330,4093.0625,0.49,980.52,54.935,3,85,67,13,41,109,16,13,84,64,67
1739394765,12:30.5,1618,3299,-1455,318,402,-694,-53,90,-30,9.53,-2196,1749,-2314,4093.0625,0.49,980.51,54.951,3,89,56,19,41,114,10,14,84,64,67
1739394766,12:30.6,1366,3632,-1040,-173,-210,-1960,-40,100,-30,9.44,-2088,1887,-2290,4093.0625,0.49,980.51,54.951,3,80,52,16,47,110,17,21,82,64,66
1739394766,12:30.6,834,3942,-1140,-111,78,-1379,-24,122,-29,9.58,-1896,2032,-2279,4093.0625,0.5,980.53,54.958,2,90,52,23,44,104,16,12,83,64,67
1739394766,12:30.7,889,3214,-1191,206,680,-306,-30,113,-27,9.44,-1935,2033,-2268,4093.0625,0.5,980.53,54.964,3,78,45,18,54,123,18,10,82,62,66
1739394766,12:30.8,1061,4819,-1341,109,-266,-1151,-13,133,-27,9.58,-1759,2133,-2246,4093.0625,0.5,980.51,54.976,3,88,55,14,58,121,14,22,82,63,66
1739394766,12:31.1,-228,4094,-981,-256,741,-1745,37,163,-9,9.44,-1139,2591,-2044,4093.0625,0.49,980.5,55.001,3,98,49,20,62,115,7,23,76,62,61
1739394766,12:31.2,-7,3903,-1413,349,288,-1339,56,168,-14,9.34,-979,2626,-2098,4093.0625,0.49,980.51,55.007,3,80,35,16,62,106,6,7,79,64,64
1739394766,12:31.3,-540,3706,-1207,922,-25,639,49,168,-19,9.39,-995,2584,-2145,4093,0.49,980.5,55.001,3,105,37,12,60,105,10,15,78,63,65
1739394766,12:31.4,-866,3009,-1169,-347,392,-1266,59,157,-26,9.44,-927,2596,-2151,4093,0.49,980.5,55.02,2,75,50,26,58,119,19,16,73,59,61
1739394766,12:31.4,-453,4029,-1472,-498,-285,-1321,72,177,-15,9.44,-791,2697,-2074,4093,0.49,980.49,55.026,3,97,33,25,68,110,20,10,69,55,58
1739394766,12:31.5,-1236,3386,-754,-1358,-594,-2603,97,182,-6,9.2,-415,2831,-1939,4093.0625,0.5,980.51,55.032,3,86,32,19,67,108,20,10,65,52,54
1739394767,12:31.6,-2051,3296,-438,-618,-315,-1708,118,191,-9,9.34,-222,2910,-1858,4093.0625,0.5,980.5,55.044,2,93,37,25,70,110,19,11,64,48,53
1739394767,12:31.7,-1539,3539,-1011,122,52,1194,122,194,-3,9.24,-261,2895,-1832,4093.0625,0.5,980.5,55.032,2,77,31,17,73,102,35,42,64,48,52
1739394767,12:31.7,-799,3659,-975,-464,-321,-79,108,188,2,9.34,-290,2933,-1788,4093.0625,0.51,980.49,55.051,3,77,28,16,66,116,40,47,63,46,52
1739394767,12:31.8,-1073,3524,-842,-225,-820,-390,123,201,4,9.44,-194,2957,-1755,4093,0.51,980.49,55.057,2,79,35,20,68,117,42,53,61,44,51
1739394767,12:32.1,-974,3807,-1078,266,447,-124,144,189,6,9.44,52,2931,-1756,4093,0.5,980.52,55.063,3,105,33,13,69,113,42,51,61,44,53
1739394767,12:32.2,-1689,3436,-1511,579,526,416,145,191,-2,9.44,16,2903,-1824,4093,0.49,980.5,55.069,3,102,26,31,75,96,41,58,63,44,53
1739394767,12:32.3,-1118,3407,-1027,13,-123,-1170,149,192,1,9.53,186,2910,-1826,4093,0.49,980.5,55.088,2,81,23,26,83,102,39,53,63,46,49
1739394767,12:32.4,-2318,3502,-1196,310,201,-1104,175,196,-16,9.44,418,2876,-1874,4093,0.48,980.51,55.103,3,114,19,24,91,97,46,56,67,50,52
1739394767,12:32.6,-1512,3533,-1492,302,588,-908,188,184,-18,9.53,475,2814,-1936,4093,0.48,980.51,55.103,2,99,27,21,91,105,33,49,69,53,52
1739394768,12:32.7,-1894,3800,-1396,261,241,-1532,196,187,-20,9.44,608,2791,-1985,4093,0.48,980.52,55.109,3,128,16,33,90,86,39,53,77,63,57
1739394768,12:32.8,-2594,2772,-1249,366,572,-442,207,173,-21,9.44,749,2723,-2057,4093,0.48,980.52,55.121,2,103,27,18,85,89,33,50,90,80,64
1739394768,12:32.9,-3455,2726,-1769,903,1661,-674,203,161,-37,9.24,665,2648,-2231,4093,0.49,980.52,55.125,2,97,26,29,90,86,28,21,109,105,89
1739394768,12:33.0,-2978,2477,-1738,37,2520,-1184,190,152,-46,9.39,554,2549,-2354,4092.9375,0.48,980.52,55.134,2,79,24,30,82,89,30,27,112,110,94
1739394768,12:33.1,-1881,2347,-2140,-889,-55,-2699,219,155,-41,9.44,886,2568,-2213,4092.9375,0.48,980.52,55.152,3,130,13,35,104,85,33,50,109,107,92
1739394768,12:33.2,-1910,1396,-1956,-1069,-1011,-2238,253,161,-18,9.44,1361,2565,-1941,4093,0.48,980.52,55.152,2,112,16,31,98,86,43,38,101,102,84
1739394768,12:33.3,-3020,3203,-1544,-522,-1364,-1974,296,155,0,9.2,1846,2457,-1704,4093,0.48,980.53,55.152,3,102,13,32,104,88,32,48,98,101,80
1739394768,12:33.4,-3230,2658,-1252,352,-483,-968,322,136,10,9.44,2024,2350,-1708,4093,0.48,980.53,55.158,3,72,16,40,106,77,23,30,99,100,83
1739394768,12:33.5,-3076,1588,-1320,728,-361,-2216,344,113,-1,9.44,2371,1989,-1716,4093,0.48,980.53,55.183,2,115,22,39,124,64,44,53,93,101,81
1739394769,12:33.6,-4230,330,-1382,-139,-1,-1236,367,89,0,9.44,2561,1821,-1758,4093,0.48,980.52,55.196,3,86,8,46,113,62,41,49,94,100,83
1739394769,12:33.7,-2774,603,-1634,-283,321,-1225,371,75,-3,9.34,2661,1664,-1762,4093,0.48,980.52,55.202,2,99,23,59,115,54,32,47,85,95,78
1739394769,12:33.8,-4319,-8,-1118,-1166,-2766,-2241,411,54,39,9.39,3114,1383,-1214,4093,0.48,980.53,55.208,3,77,10,55,124,46,38,54,77,88,73
1739394769,12:33.9,-5559,424,-146,191,-714,-1318,449,20,77,9.1,3348,1045,-1007,4093,0.48,980.53,55.214,2,77,15,68,123,37,36,47,78,89,75
1739394769,12:34.0,-3599,357,-781,32,1036,-1155,449,12,58,9.05,3395,881,-1153,4093,0.48,980.53,55.214,3,107,28,60,119,38,46,55,82,89,77
1739394769,12:34.1,-3627,-862,-774,-175,-361,-1151,446,-7,55,9.34,3460,672,-1147,4093,0.48,980.54,55.227,2,86,14,62,119,32,43,60,80,90,78
1739394769,12:34.3,-4509,-195,-760,6,208,-941,456,-28,58,9.44,3531,446,-1155,4093,0.48,980.55,55.233,2,108,28,81,121,37,45,54,84,90,80
1739394769,12:34.4,-4237,-1178,-785,186,-239,-1062,455,-47,56,9.2,3606,260,-1100,4092.9375,0.47,980.53,55.245,2,112,20,78,100,19,34,53,84,93,84
1739394769,12:34.5,-3133,-1465,-825,339,156,-1250,465,-90,49,9.39,3635,-200,-1202,4092.9375,0.47,980.53,55.239,3,91,25,88,110,38,34,50,84,94,83
1739394770,12:34.6,-3351,-1700,-934,1617,405,-1550,456,-132,48,9.44,3591,-641,-1313,4093,0.47,980.53,55.245,3,119,21,101,109,29,42,51,84,89,81
1739394770,12:34.7,-3512,-1896,-648,834,454,-2247,446,-170,43,9.39,3565,-1048,-1325,4093,0.47,980.54,55.239,3,112,28,95,93,35,51,50,83,88,84
1739394770,12:34.8,-3805,-2524,-1033,576,1220,-4404,429,-224,31,9.44,3228,-1893,-1532,4092.9375,0.47,980.54,55.258,3,115,38,111,99,30,46,46,81,88,89
1739394770,12:34.9,-2229,-2702,-684,1057,1252,-4078,388,-301,18,9.44,2824,-2464,-1720,4092.9375,0.46,980.55,55.259,2,86,36,115,64,13,36,51,80,84,87
1739394770,12:35.0,-1431,-3448,-816,507,909,-2978,346,-350,15,9.2,2282,-3008,-1851,4092.9375,0.46,980.55,55.271,2,107,60,115,67,18,49,52,80,80,91
1739394770,12:35.1,-716,-3752,-822,-106,456,-3203,291,-379,0,9.34,1672,-3411,-1992,4092.9375,0.46,980.55,55.284,3,90,64,123,41,26,39,60,79,79,90
1739394770,12:35.2,-481,-3877,-738,-386,1192,-4243,229,-399,-2,9.34,1021,-3628,-2147,4092.9375,0.46,980.55,55.278,3,109,71,114,39,19,46,53,79,74,87
1739394770,12:35.3,1190,-3701,-808,-734,1215,-4112,153,-415,-19,9.24,10,-3693,-2351,4093,0.46,980.56,55.284,2,100,76,115,21,7,33,50,77,72,85
1739394770,12:35.4,1866,-3349,-671,-681,1238,-3703,81,-394,-31,9.39,-638,-3590,-2447,4093,0.46,980.56,55.302,3,120,106,99,32,27,32,54,76,67,80
1739394770,12:35.5,2697,-2969,-944,445,289,-1956,34,-392,-31,9.34,-1154,-3477,-2436,4093,0.46,980.56,55.315,3,103,95,94,26,17,49,48,74,65,84
1739394771,12:35.6,2279,-3213,-957,566,419,-2902,17,-382,-16,9.44,-1420,-3371,-2442,4093,0.46,980.56,55.302,3,111,116,78,30,31,38,43,70,63,80
1739394771,12:35.7,2837,-2726,-872,-14,302,-2448,-16,-365,-15,9.24,-1742,-3209,-2380,4093,0.47,980.55,55.318,3,111,118,77,16,6,35,44,69,60,77
1739394771,12:35.7,3230,-2156,-1001,289,109,-2361,-45,-347,-13,9.44,-1986,-3061,-2379,4093,0.47,980.54,55.324,3,128,129,72,20,35,24,13,66,58,73
1739394771,12:35.8,3981,-1647,-752,1106,708,-2889,-69,-328,-2,9.34,-2323,-2895,-2214,4093,0.47,980.54,55.33,3,74,117,71,18,34,20,21,65,55,70
1739394771,12:35.9,4241,-1280,-187,933,124,-2624,-93,-320,-2,9.24,-2560,-2724,-2186,4093,0.48,980.55,55.336,2,104,123,61,14,49,11,16,64,56,69
1739394771,12:35.9,3235,-1254,-636,681,-1008,-271,-87,-329,6,9.34,-2526,-2723,-2150,4093,0.48,980.55,55.336,3,82,118,72,27,43,21,12,67,56,71
1739394771,12:36.0,3209,-1702,-665,925,-389,-2147,-96,-310,0,9.2,-2637,-2631,-2147,4092.9375,0.48,980.54,55.33,3,104,110,48,17,42,6,10,66,56,72
1739394771,12:36.3,3887,-773,-504,387,460,-1428,-118,-267,4,9.39,-2888,-2259,-2113,4093,0.47,980.53,55.355,3,109,127,44,23,62,8,15,67,55,71
1739394771,12:36.4,3960,-493,-661,557,-57,-856,-133,-262,4,9.24,-3016,-2151,-2094,4093,0.47,980.55,55.355,2,102,128,51,8,47,3,6,67,55,70
1739394771,12:36.4,4033,-788,-916,284,134,-1276,-141,-258,15,9.34,-3058,-2035,-2053,4093,0.46,980.55,55.362,3,104,131,47,10,61,2,9,68,57,70
1739394771,12:36.5,3699,-634,-1135,-49,-862,-1220,-138,-241,9,9.24,-3127,-1924,-2085,4093,0.46,980.54,55.375,3,111,119,36,14,77,11,12,69,57,72
1739394772,12:36.6,3904,-79,-863,710,73,-2340,-144,-227,3,9.34,-3163,-1661,-2087,4093,0.47,980.54,55.374,3,111,119,38,13,59,20,26,69,58,71
1739394772,12:36.7,4081,383,-712,1210,226,-1655,-141,-212,13,9.24,-3299,-1505,-2050,4093,0.47,980.53,55.386,2,102,128,45,28,62,2,14,70,56,71
1739394772,12:36.7,3804,522,-832,1244,564,-1412,-161,-202,13,9.24,-3316,-1412,-1903,4093,0.47,980.54,55.392,3,111,127,35,17,63,7,13,71,55,71
1739394772,12:36.8,4141,817,-371,1070,651,-902,-162,-198,26,9.34,-3422,-1322,-1837,4093,0.47,980.53,55.386,3,120,111,30,14,60,4,10,69,52,68
1739394772,12:36.9,4278,593,-970,1656,634,-2405,-177,-163,46,9.34,-3493,-1152,-1691,4093,0.47,980.53,55.405,3,113,124,26,17,72,16,1,68,51,67
1739394772,12:36.9,3272,1718,-464,1400,949,-2504,-174,-156,56,9.05,-3572,-887,-1586,4093,0.48,980.54,55.405,3,79,113,20,16,80,4,8,68,50,64
1739394772,12:37.3,4107,2872,-357,300,1053,-912,-185,-53,121,9.2,-3648,181,-763,4093,0.46,980.55,55.412,2,94,103,19,21,107,6,18,87,59,68
1739394772,12:37.4,4141,2831,128,151,-303,-48,-181,-39,115,9.1,-3658,246,-831,4093,0.45,980.54,55.425,3,113,113,15,20,90,5,17,91,61,70
1739394772,12:37.4,2905,1905,153,1200,-205,-1447,-183,-34,110,9.34,-3588,370,-878,4093,0.44,980.55,55.422,3,87,97,19,21,100,3,17,92,66,71
1739394772,12:37.5,3673,3171,-540,976,-991,-1223,-182,-22,99,9.34,-3591,487,-1027,4093,0.44,980.55,55.428,3,93,113,25,26,106,0,18,97,68,75
1739394773,12:37.6,2555,2894,-413,911,-323,-1288,-175,-2,87,9.2,-3469,738,-1117,4093,0.43,980.52,55.428,3,95,82,11,24,101,13,22,96,65,72
1739394773,12:37.7,2327,2858,-824,700,709,-1459,-164,14,93,9.2,-3425,903,-1105,4092.9375,0.43,980.53,55.428,3,80,95,22,32,95,2,11,85,63,59
1739394773,12:37.7,2242,2259,-1151,-31,-351,-170,-154,26,85,9.2,-3309,1011,-1093,4092.9375,0.43,980.54,55.438,3,111,83,18,29,102,17,7,95,57,61
1739394773,12:37.8,3195,2280,-744,-428,502,-1752,-150,38,89,9.24,-3304,1194,-1065,4092.9375,0.43,980.54,55.432,3,94,82,14,36,101,8,7,13,0,0
1739394773,12:37.9,3644,4787,203,-419,707,-406,-146,52,110,9.34,-3222,1304,-905,4093,0.43,980.54,55.444,3,77,93,21,34,104,9,4,26,0,7
1739394773,12:37.9,3578,3627,-830,-2,-293,-535,-139,54,98,9.1,-3237,1312,-910,4093,0.43,980.55,55.438,3,136,97,27,34,103,9,17,15,0,5
1739394773,12:38.3,1785,3807,-1225,819,-1140,-2271,-97,108,54,9,-2662,1930,-1402,4092.9375,0.41,980.53,55.448,3,130,59,21,46,117,11,25,63,18,14
1739394773,12:38.4,1332,3596,-1080,1319,-2005,-2129,-58,120,27,9.2,-2240,2109,-1744,4093,0.4,980.51,55.467,3,95,49,15,63,110,23,17,70,24,18
1739394773,12:38.4,576,3567,-1518,1670,-2952,-3604,-18,138,-20,8.91,-1892,2272,-2024,4093,0.4,980.51,55.467,3,111,49,18,59,109,30,19,74,29,20
1739394773,12:38.5,-111,3246,-2258,2115,-3049,-3528,34,140,-50,9,-1189,2346,-2427,4093,0.4,980.51,55.473,3,82,44,20,55,96,28,12,77,35,24
1739394774,12:38.6,74,3009,-1982,1909,-2452,-3201,80,131,-76,8.91,-772,2296,-2613,4092.9375,0.4,980.51,55.479,2,111,33,26,87,110,25,21,69,33,22
